0.176008001,0.176010996,0.170463994,0.170485005,0.170638993,0.020484,0.002074,0.006974,0.004135,0.000084,0.026348,0.013215,0.006298,0.006298
0.244615003,0.244622007,0.239463001,0.239572003,0.239641994,0.040968001,0.001008,0.035126001,0.003185,0.000008,0.014409,0.001932,0.001153,0.001153
0.474954993,0.474956989,0.471347004,0.471349001,0.47172001,0.018622,0.001008,0.001141,0.006857,0.000027,0.020996001,0.007784,0.007007,0.007007
0.636454999,0.636461973,0.634024024,0.634066999,0.634195983,0.040968001,0.002261,0.014329,0.00413,0.000042,0.018526001,0.011307,0.003459,0.003459
0.753145993,0.753144979,0.751421988,0.751462996,0.751749992,0.007449,0.001229,0.013822,0.006053,0.000012,0.027171999,0.013978,0.008426,0.008426
0.879710019,0.879710972,0.87886101,0.878907979,0.879346013,0.016759999,0.001556,0.015851,0.007891,0.000034,0.015644001,0.008095,0.00612,0.00612
0.990989029,0.990989983,0.990895987,0.990942001,0.992403984,0.016759999,0.001672,0.015344,0.019972,0.000009,0.093865998,0.044939999,0.050914001,0.050914001
0.501792014,0.501794994,0.498376995,0.498457998,0.498607993,0.026071001,0.001177,0.026122,0.004284,0,0.016468,0.009328,0.002927,0.002927
0.604366004,0.604367971,0.601647019,0.601794004,0.602887988,0.016759999,0.001282,0.047171999,0.015407,0.000037,0.043639001,0.018074,0.023239,0.023239
0.911107004,0.911117971,0.910561025,0.910574973,0.910502017,0.057728,0.002762,0.005453,0.001922,0.000023,0.00741,0.003548,0,0
0.121987,0.121987,0.116017997,0.116019003,0.117054001,0.011173,0.001229,0.00038,0.014425,0.000048,0.034582,0.017197,0.019159,0.019159
0.135417998,0.135420993,0.129609004,0.129610002,0.129866004,0.020484,0.002202,0.00038,0.005304,0.000057,0.023466,0.011483,0.020135,0.020135
0.157728001,0.157737002,0.152079999,0.152201995,0.152676001,0.050278999,0.002272,0.038929999,0.007867,0,0.027171999,0.015527,0.022086,0.022086
0.267659009,0.267659009,0.262609988,0.262659013,0.262818992,0.005587,0.000355,0.016104,0.004252,0.000006,0.023878001,0.012739,0.016409,0.016409
0.552363992,0.552367985,0.549268007,0.549322009,0.549287021,0.026071001,0.000851,0.01788,0.002156,0.000019,0.010704,0.005205,0.008249,0.008249
0.984414995,0.984418988,0.984386981,0.984384,0.984981,0.027933,0.00321,0.000127,0.009818,0.000038,0.055167001,0.038531002,0.022441,0.022441
0.207680002,0.207686007,0.202215001,0.202245995,0.202344,0.037244,0.000082,0.010145,0.003494,0.000026,0.013998,0.006719,0.011442,0.011442
0.510304987,0.510303974,0.506923974,0.50702399,0.507071018,0.003724,0.000903,0.032209001,0.003087,0.000016,0.014409,0.006545,0.010999,0.010999
0.992296994,0.992296994,0.992345989,0.992389977,0.99288702,0.011173,0.003624,0.014836,0.008663,0.000012,0.033346999,0.017126,0.031842999,0.031842999
0.260118008,0.260132015,0.255167007,0.255181015,0.255308986,0.072626002,0.002319,0.005072,0.003868,0.000045,0.011527,0.00596,0.000621,0.000621
0.367929012,0.367929995,0.363761008,0.363822013,0.363882989,0.011173,0.00335,0.020036001,0.003162,0.000001,0.019761,0.008608,0.003104,0.003104
0.069539003,0.069553003,0.063267,0.063303001,0.063247003,0.076350003,0.001748,0.011539,0.001604,0.000003,0.017291,0.008037,0.000532,0.000532
0.537738979,0.537741005,0.534581006,0.534605026,0.534768999,0.018622,0.00141,0.008242,0.004472,0.000059,0.024289999,0.013343,0.006032,0.006032
0.139201,0.139201,0.133353993,0.133482993,0.133827999,0.007449,0.001323,0.041212,0.006343,0.000034,0.038699001,0.019166,0.01295,0.01295
0.314437985,0.314437985,0.309744,0.309769005,0.31004101,0.007449,0.00095,0.008369,0.005594,0.000026,0.02923,0.012714,0.008693,0.008693
0.928629994,0.928628981,0.928058028,0.928056002,0.928124011,0.003724,0.000833,0.000254,0.003592,0.000075,0.016468,0.009795,0.002129,0.002129
0.089530997,0.089530997,0.083342001,0.083385997,0.083379999,0.005587,0.001212,0.013949,0.002203,0.00019,0.006999,0.004224,0,0
0.580640972,0.580641985,0.577775002,0.577874005,0.578010976,0.013035,0.001486,0.031955,0.004182,0.000005,0.025525,0.012836,0.005943,0.005943
0.807383001,0.807395995,0.806228995,0.806227982,0.806600988,0.070763998,0.004038,0.000507,0.007086,0.00013,0.024702,0.014371,0.008604,0.008604
0.363193005,0.363195986,0.358862996,0.358888,0.359228998,0.018622,0.001439,0.008369,0.006431,0.000035,0.024289999,0.013506,0.020223999,0.020223999
0.809373021,0.809374988,0.808031023,0.808067977,0.807951987,0.014898,0.001259,0.012427,0.001361,0.000023,0.007822,0.00337,0.006386,0.006386
0.915638983,0.915638983,0.915202975,0.916974008,0.91781199,0.005587,0.004073,0.563530028,0.012601,0.000035,0.136270002,0.060616001,0.104222,0.104222
0.619301021,0.619307995,0.616730988,0.616729021,0.616959989,0.040968001,0.001917,0.000127,0.005309,0.002389,0.025937,0.01314,0.018271999,0.018271999
0.101922996,0.101924002,0.095886998,0.095913,0.096199997,0.013035,0.002208,0.008369,0.00565,0.002146,0.039522,0.014412,0.02661,0.02661
0.61639601,0.61639899,0.613913,0.613913,0.61402297,0.024209,0.003525,0.000761,0.003887,0.000036,0.010704,0.005751,0.000266,0.000266
0.891846001,0.891848981,0.891075015,0.891071975,0.891200006,0.024209,0.001468,0.000127,0.004275,0.000126,0.01935,0.00893,0.003991,0.003991
0.195528001,0.195528999,0.190121993,0.190124005,0.190396994,0.013035,0.002214,0.000761,0.005538,0.000001,0.029642001,0.010997,0.020578001,0.020578001
0.704926014,0.704927027,0.70302999,0.70302999,0.703337014,0.011173,0.003432,0.000761,0.006258,0.000064,0.020585001,0.014307,0.019957,0.019957
0.784539998,0.784570992,0.783115029,0.783113003,0.783738017,0.152700007,0.002051,0.000254,0.010028,0.00001,0.030464999,0.013641,0.013394,0.013394
0.654169977,0.65417099,0.666996002,0.667111993,0.66800499,0.011173,0.223251998,0.037788,0.013092,0.000027,0.100452997,0.050719999,0.087635003,0.087635003
0.036695998,0.036695998,0.030127,0.030128,0.030410999,0.007449,0.000845,0.000507,0.005557,0.000007,0.028818,0.014578,0.008515,0.008515
0.162303999,0.162305996,0.156601995,0.156733006,0.157051995,0.014898,0.001142,0.041846,0.006057,0.000011,0.026348,0.01158,0.00816,0.00816
0.710079014,0.710079014,0.708056986,0.708063006,0.707946002,0.009311,0.001101,0.002536,0.001296,0.00001,0.00494,0.00254,0,0
0.51819098,0.518195987,0.514970005,0.514971018,0.51493001,0.031656999,0.002366,0.000888,0.002063,0.000093,0.008234,0.003374,0,0
0.518628001,0.518630028,0.515331984,0.515335977,0.515211999,0.016759999,0.001282,0.001648,0.001085,0.000002,0.008646,0.007249,0,0
0.586407006,0.586426973,0.58365798,0.583715975,0.583552003,0.102421001,0.002336,0.019148,0.000664,0.000023,0.003705,0.002609,0,0
0.785673976,0.785676003,0.784353971,0.784385979,0.784596026,0.016759999,0.003898,0.011159,0.005164,0.000005,0.016468,0.010155,0.003725,0.003725
0.373566985,0.373566985,0.369237989,0.369239986,0.369702011,0.007449,0.000466,0.000888,0.007872,0.001534,0.116508998,0.052724,0.080628,0.080628
0.469843,0.469843,0.466221005,0.466241002,0.466773987,0.005587,0.001334,0.007101,0.008747,0.004741,0.121449001,0.061416999,0.085418001,0.085418001
0.716359973,0.716365993,0.714348972,0.714433014,0.715287983,0.037244,0.000571,0.027389999,0.012676,0.000015,0.036229,0.017081,0.031932,0.031932
0.030215999,0.030215999,0.023693001,0.023708001,0.024788,0.007449,0.002156,0.004692,0.014888,0.000001,0.048990998,0.022987001,0.024924999,0.024924999
0.168191001,0.168191001,0.162553996,0.162561998,0.162899002,0.007449,0.001538,0.00279,0.006268,0.000009,0.025937,0.013258,0.008249,0.008249
0.170176998,0.170177996,0.164658993,0.164692,0.165246993,0.009311,0.003076,0.010525,0.008831,0.000054,0.006999,0.006978,0.003725,0.003725
0.239239007,0.239242002,0.234276995,0.23432,0.234966993,0.022345999,0.00437,0.013822,0.009954,0.000047,0.032935001,0.015536,0.014281,0.014281
0.377404988,0.377406001,0.373131007,0.373140991,0.373241007,0.011173,0.000886,0.003677,0.00362,0.000023,0.023055,0.013105,0.004524,0.004524
0.540486991,0.540495992,0.537370026,0.537397027,0.537751019,0.048416998,0.001643,0.009257,0.006698,0.000004,0.055989999,0.021438001,0.019514,0.019514
0.611230016,0.611240983,0.608714998,0.608721018,0.608896971,0.063314997,0.003443,0.002536,0.004668,0.000003,0.016468,0.006535,0.003193,0.003193
0.686918974,0.686923027,0.684763014,0.684978008,0.685634971,0.024209,0.001369,0.068856001,0.010346,0.00004,0.097571,0.042449001,0.043639999,0.043639999
0.544984996,0.544990003,0.541956007,0.541956007,0.542087972,0.031656999,0.002546,0.000761,0.004097,0.000004,0.032111999,0.015728001,0.020135,0.020135
0.750687003,0.750688016,0.748978972,0.748978019,0.749813974,0.013035,0.001695,0.000254,0.012484,0,0.053932,0.023460999,0.038672999,0.038672999
0.120696001,0.120697998,0.114828996,0.114850998,0.114814997,0.016759999,0.002803,0.007228,0.001876,0.000041,0.019761,0.009911,0.001774,0.001774
0.789129972,0.789130986,0.787666976,0.78766501,0.787699997,0.013035,0.001492,0.00038,0.00311,0.000047,0.013998,0.006009,0.000976,0.000976
0.382957995,0.382961005,0.378778994,0.378957003,0.379494011,0.020484,0.00169,0.057062998,0.008751,0.005219,0.078633003,0.044491,0.037342999,0.037342999
0.403275996,0.403277993,0.399221003,0.399262011,0.399302006,0.014898,0.001532,0.013315,0.002937,0.00006,0.016055999,0.010865,0.001419,0.001419
0.396640003,0.396641999,0.392558992,0.392560989,0.392589986,0.016759999,0.001789,0.001141,0.002806,0.000045,0.014409,0.007383,0.000887,0.000887
0.510779023,0.510782003,0.507386982,0.50740099,0.507552028,0.020484,0.000635,0.004945,0.004308,0.000001,0.021407999,0.009853,0.004701,0.004701
0.338400006,0.33840099,0.33385101,0.333849996,0.334210008,0.011173,0.000693,0.000127,0.006647,0.000013,0.045697998,0.021842999,0.028915999,0.028915999
0.479665011,0.479665011,0.476072997,0.47608,0.476693004,0.007449,0.000804,0.00279,0.009701,0.000023,0.041168999,0.020740001,0.036012001,0.036012001
0.565671027,0.56567198,0.562665999,0.562725008,0.562982023,0.014898,0.000915,0.019401001,0.005575,0.000189,0.020996001,0.013299,0.016321,0.016321
0.602433026,0.602437019,0.599651992,0.599650979,0.59997803,0.026071001,0.000536,0.000254,0.006427,0.00002,0.017703,0.008755,0.020578001,0.020578001
0.586836994,0.586839974,0.584026992,0.584025025,0.583974004,0.024209,0.001649,0.000127,0.001988,0.000003,0.011527,0.005569,0.008338,0.008338
0.174630001,0.174636006,0.168990999,0.169015005,0.168998003,0.039106,0.000792,0.007608,0.002138,0.000049,0.012762,0.008815,0.009047,0.009047
0.197135001,0.197135001,0.191688001,0.191802993,0.191898003,0.009311,0.001462,0.037028,0.003447,0.000077,0.020996001,0.008624,0.014192,0.014192
0.483864993,0.483864993,0.480324,0.480361998,0.480365992,0.009311,0.001142,0.012681,0.002568,0.000022,0.014409,0.006398,0.010644,0.010644
0.650003016,0.650040984,0.647764027,0.647807002,0.648047984,0.188081995,0.003263,0.014456,0.005444,0.00003,0.024702,0.010399,0.021465,0.021465
0.776511014,0.77651298,0.777010977,0.777027011,0.777127981,0.018622,0.031346001,0.006087,0.003887,0.000099,0.018937999,0.009601,0.014103,0.014103
0.482098013,0.482098997,0.478569001,0.478897989,0.479175001,0.014898,0.001474,0.105122998,0.005763,0.000099,0.034582,0.017778,0.022530001,0.022530001
0.070541002,0.070545003,0.064212002,0.064277001,0.064736001,0.026071001,0.000961,0.020923,0.007634,0.000035,0.049814999,0.024923,0.018361,0.018361
0.535465002,0.535465002,0.532242,0.532249987,0.532182992,0.009311,0.000722,0.003043,0.001763,0.000022,0.007822,0.004853,0,0
0.573509991,0.573509991,0.570563018,0.570604026,0.571057022,0.007449,0.001002,0.013695,0.007881,0.000177,0.034582,0.017478,0.025367999,0.025367999
0.549943984,0.549944997,0.546793997,0.546908975,0.546873987,0.011173,0.00035,0.037280999,0.002142,0.000534,0.010292,0.007313,0,0
0.052875999,0.052878998,0.046544999,0.046594001,0.046652999,0.020484,0.00268,0.015851,0.002947,0.000001,0.015644001,0.008432,0.00133,0.00133
0.156753004,0.156756997,0.151086003,0.151109993,0.151106998,0.022345999,0.002173,0.007862,0.002278,0.00004,0.009057,0.007062,0,0
0.635526001,0.635535002,0.633198023,0.63319701,0.633279026,0.048416998,0.003828,0.00038,0.003574,0.000015,0.010292,0.006173,0,0
0.686948001,0.686968982,0.70065701,0.70065701,0.700707018,0.108006999,0.232639,0.000761,0.003232,0.000052,0.016879,0.010093,0.00204,0.00204
0.77590102,0.775900006,0.774266005,0.774267018,0.775074005,0.005587,0.000309,0.000888,0.012161,0.0001,0.040757999,0.021582,0.031576999,0.031576999
0.783240974,0.783241987,0.781715989,0.781889021,0.781763971,0.014898,0.001159,0.055541001,0.00124,0.000032,0.010704,0.006599,0,0
0.570207,0.570209026,0.567323029,0.56732899,0.567864001,0.018622,0.00222,0.002536,0.00884,0.000007,0.063812003,0.031601001,0.041157,0.041157
0.158035994,0.158043996,0.152373001,0.152373001,0.152783006,0.040968001,0.002045,0.000254,0.007114,0.000012,0.024289999,0.01151,0.008426,0.008426
0.876617014,0.876623988,0.875792027,0.875892997,0.876062989,0.044693001,0.002127,0.032843001,0.004757,0.000015,0.012762,0.008999,0.002129,0.002129
0.877349973,0.877349973,0.876410007,0.876407981,0.876411021,0.007449,0.000484,0.000254,0.002792,0.000015,0.006999,0.00409,0,0
0.980808973,0.980809987,0.980692983,0.98071897,0.980973005,0.011173,0.002342,0.00913,0.005809,0.000023,0.041168999,0.019578001,0.013305,0.013305
0.982752025,0.982752979,0.982573986,0.982657015,0.982520998,0.016759999,0.001229,0.027264001,0.001235,0.000319,0.010292,0.005538,0,0
0.343809009,0.343811989,0.339412004,0.339477986,0.339489013,0.020484,0.00236,0.021430001,0.002554,0.000008,0.013174,0.006154,0.000089,0.000089
0.327434987,0.327439994,0.323000997,0.323015004,0.323641002,0.033519998,0.003391,0.004692,0.009762,0.000031,0.035817001,0.01536,0.053575002,0.053575002
0.267385006,0.267399013,0.262528002,0.26287201,0.26324299,0.072626002,0.002983,0.109815001,0.006726,0.000007,0.028407,0.00724,0.021376999,0.021376999
0.603304029,0.603304982,0.600548029,0.600625992,0.601224005,0.009311,0.000868,0.025488,0.009593,0.00001,0.029642001,0.012445,0.025900001,0.025900001
0.617626011,0.617627025,0.614970028,0.615043998,0.615284979,0.011173,0.000921,0.024093,0.00543,0.000031,0.017703,0.008719,0.015611,0.015611
0.649282992,0.649287999,0.64696902,0.646999002,0.647302985,0.029795,0.002733,0.010398,0.006184,0.000032,0.010704,0.006363,0.019602999,0.019602999
0.536655009,0.536659002,0.53362602,0.53362602,0.533649981,0.024209,0.003374,0.000634,0.00283,0.00002,0.009057,0.008153,0,0
0.270350993,0.270361006,0.265417993,0.265419006,0.266038001,0.057728,0.001637,0.000634,0.009631,0.000025,0.024289999,0.008473,0.010821,0.010821
0.465407997,0.465411991,0.462127,0.462136,0.462439001,0.026071001,0.006695,0.003551,0.006053,0.000035,0.018114001,0.008924,0.005145,0.005145
0.852792978,0.852792978,0.851777971,0.851886988,0.852222025,0.011173,0.001795,0.035379,0.006679,0.000007,0.023878001,0.01134,0.007806,0.007806
0.199383006,0.199383006,0.194100007,0.194255993,0.195023999,0.009311,0.003642,0.049708001,0.011343,0.000115,0.031289,0.009489,0.01499,0.01499
0.099357001,0.099358,0.093208,0.093290001,0.093370996,0.014898,0.000804,0.026249001,0.003227,0.000015,0.016468,0.006707,0.001863,0.001863
0.135236993,0.135236993,0.129317001,0.129317001,0.129914001,0.007449,0.000647,0.000127,0.009303,0.000021,0.041168999,0.019440999,0.015079,0.015079
0.199149996,0.199155003,0.193684995,0.193785995,0.194532007,0.031656999,0.000932,0.032336,0.011085,0.000007,0.095513001,0.047676999,0.043285001,0.043285001
0.607760012,0.607774973,0.605129004,0.605194986,0.60533601,0.081937,0.002039,0.021430001,0.004252,0.000053,0.022231,0.011804,0.005056,0.005056
0.719133973,0.719156981,0.717284024,0.717281997,0.717303991,0.113594003,0.002389,0.000127,0.002933,0.00005,0.020585001,0.009981,0.003104,0.003104
0.583855987,0.583858013,0.584721029,0.584773004,0.584693015,0.018622,0.05559,0.017372999,0.001646,0.148451999,0.011116,0.005023,0.020578001,0.020578001
0.167157993,0.167157993,0.161491007,0.161513001,0.162084997,0.007449,0.001206,0.007355,0.009018,0.000014,0.039933998,0.017168,0.027939999,0.027939999
0.406726003,0.406774014,0.403014004,0.403014004,0.403163999,0.234637007,0.005512,0.000507,0.004224,0.000078,0.01935,0.009899,0.003991,0.003991
0.844473004,0.844474018,0.84333998,0.84333998,0.843346,0.011173,0.000874,0.001014,0.002811,0.000001,0.006587,0.003086,0,0
0.550900996,0.550915003,0.547909975,0.548058987,0.548206985,0.076350003,0.002371,0.04806,0.004294,0.000037,0.018937999,0.01053,0.003814,0.003814
0.583335996,0.583338022,0.580591977,0.580632985,0.580673993,0.016759999,0.002971,0.013822,0.003054,0.000052,0.023055,0.012373,0.003991,0.003991
0.337870985,0.337882996,0.333375007,0.333384007,0.333434999,0.065177001,0.001358,0.003424,0.003022,0.000004,0.013586,0.007358,0.000532,0.000532
0.57141602,0.571438015,0.568584979,0.568602979,0.569032013,0.113594003,0.002587,0.006214,0.007601,0.000039,0.023878001,0.01164,0.00887,0.00887
0.607200027,0.60720098,0.604510009,0.604525983,0.60503298,0.014898,0.001433,0.005833,0.008532,0.00003,0.041581001,0.017757,0.016143,0.016143
0.620914996,0.620913982,0.618314981,0.618314028,0.618435979,0.007449,0.001433,0.000127,0.004041,0,0.024702,0.012693,0.005677,0.005677
0.653584003,0.653590977,0.651143014,0.651163995,0.651360989,0.042831,0.000431,0.007355,0.004935,0.000008,0.032935001,0.017473999,0.009491,0.009491
0.894658983,0.894661009,0.893904984,0.894052982,0.894020021,0.014898,0.001474,0.047933001,0.002385,0.000002,0.020996001,0.012031,0.00275,0.00275
0.980270028,0.980273008,0.98012203,0.980120003,0.980681002,0.020484,0.001894,0.000254,0.009406,0.000001,0.066281997,0.028556,0.026698999,0.026698999
0.506699026,0.506699026,0.503309011,0.503309011,0.503414989,0.009311,0.001107,0.000634,0.00377,0.000034,0.017291,0.01031,0.002661,0.002661
0.750447989,0.750450015,0.748806,0.748803973,0.748769999,0.014898,0.002657,0.00038,0.002283,0.00002,0.007822,0.003993,0,0
0.92661798,0.926617026,0.925979972,0.925979018,0.925741971,0.003724,0.000064,0.000634,0.000014,0.000011,0,0.008448,0,0
0.469940007,0.46994099,0.466356993,0.466398001,0.466488987,0.011173,0.001882,0.013568,0.003578,0.000014,0.012762,0.006082,0.000798,0.000798
0.610718012,0.610722005,0.608178973,0.608177006,0.608759999,0.024209,0.003257,0.000127,0.00943,0.000008,0.02923,0.01423,0.015876999,0.015876999
0.641673982,0.641673028,0.639186025,0.639187992,0.639496028,0.007449,0.001025,0.001522,0.006216,0.000033,0.024702,0.0118,0.007806,0.007806
0.68422699,0.684228003,0.682107985,0.682106018,0.682900012,0.013035,0.002208,0.000127,0.011946,0.000038,0.047756001,0.026195999,0.044527002,0.044527002
0.202903003,0.202904999,0.197398007,0.197399005,0.197350994,0.018622,0.000029,0.000507,0.001787,0.000001,0.006175,0.006589,0.005854,0.005854
0.754826009,0.754827023,0.753103971,0.753103018,0.75317198,0.011173,0.001084,0.00038,0.003494,0.000014,0.013174,0.007116,0.000887,0.000887
0.062721998,0.062723003,0.056325,0.056331001,0.056777,0.011173,0.000787,0.002029,0.007484,0.000007,0.014821,0.007557,0.005233,0.005233
0.064494997,0.064507,0.058226999,0.058256999,0.058228999,0.061453,0.002336,0.009764,0.001927,0.000015,0.006999,0.005194,0,0
0.399082005,0.399084985,0.395022005,0.395058006,0.395134002,0.018622,0.001859,0.011666,0.003358,0.000008,0.033346999,0.019090001,0.008338,0.008338
0.433784008,0.433784008,0.429915011,0.429917008,0.429944992,0.011173,0.001264,0.001014,0.002825,0.000013,0.013586,0.008173,0.000532,0.000532
0.704568982,0.704576015,0.702661991,0.702672005,0.702899992,0.040968001,0.003216,0.003931,0.005323,0,0.020585001,0.009081,0.005499,0.005499
0.032818001,0.032823998,0.026292,0.026292,0.026312999,0.035381999,0.00176,0.00038,0.002474,0.000016,0.012351,0.008008,0,0
0.136059999,0.136066005,0.130171001,0.130364999,0.130517006,0.031656999,0.000938,0.061755002,0.004079,0.000181,0.024702,0.012201,0.005677,0.005677
0.238321006,0.238325,0.233171001,0.233175993,0.233246997,0.027933,0.001701,0.001648,0.003199,0.000007,0.028407,0.014168,0.006209,0.006209
0.538138986,0.538163006,0.535084009,0.53510499,0.535341024,0.121042997,0.002564,0.007355,0.005309,0.000067,0.020173,0.013604,0.005056,0.005056
0.586490989,0.586497009,0.583718002,0.583716989,0.584002018,0.037244,0.002185,0.00038,0.005917,0.000008,0.032524001,0.016364999,0.021819999,0.021819999
0.995056987,0.995061994,0.99506402,0.995118022,0.995112002,0.031656999,0.002674,0.01826,0.002764,0.000018,0.010292,0.006154,0.007362,0.007362
0.095403999,0.095406003,0.089258,0.089308001,0.089245997,0.020484,0.001218,0.016231,0.001548,0.000097,0.006587,0.004346,0,0
0.019370001,0.019374,0.012855,0.012875,0.013005,0.026071001,0.003274,0.006467,0.003751,0.000022,0.023055,0.010906,0.00479,0.00479
0.991070986,0.991074979,0.991173029,0.991182029,0.991410017,0.031656999,0.004451,0.003931,0.005501,0.000055,0.010704,0.008531,0.001863,0.001863
0.575154006,0.57515502,0.572291017,0.572418988,0.572654009,0.013035,0.002063,0.041338999,0.005332,0.000047,0.011527,0.007567,0.01295,0.01295
0.328341991,0.328348994,0.323805004,0.323855996,0.324308991,0.039106,0.001777,0.016485,0.007732,0.000066,0.017291,0.009057,0.02386,0.02386
0.484847009,0.484847009,0.481305003,0.481305003,0.481393993,0.007449,0.001025,0.000761,0.003564,0.000031,0.023878001,0.011237,0.004878,0.004878
0.603047013,0.603049994,0.600400984,0.600401998,0.60058099,0.018622,0.002465,0.001141,0.004687,0.000014,0.016879,0.00759,0.003371,0.003371
0.088637002,0.088637002,0.082465999,0.082466997,0.082615003,0.009311,0.00155,0.00038,0.004013,0.000017,0.015644001,0.006812,0.015168,0.015168
0.916429996,0.916429996,0.915830016,0.91584897,0.915691972,0.005587,0.001614,0.006848,0.000945,0.000031,0.006999,0.003157,0.005588,0.005588
0.97756201,0.977582991,0.977419019,0.977524996,0.977738976,0.106145002,0.001964,0.034871999,0.005328,0.000014,0.029642001,0.018724,0.008781,0.008781
0.061650001,0.061652999,0.055523999,0.055525001,0.055964999,0.022345999,0.004824,0.000254,0.007414,0.000007,0.019761,0.007131,0.007096,0.007096
0.100680001,0.100689001,0.094654001,0.094655998,0.094659001,0.050278999,0.002348,0.001141,0.002306,0.000018,0.013174,0.006036,0,0
0.509534001,0.509536028,0.506192982,0.506192982,0.506214976,0.020484,0.001503,0.000634,0.002788,0.000022,0.016879,0.008159,0.001774,0.001774
0.510752022,0.510752976,0.507439017,0.507439971,0.507528007,0.013035,0.001824,0.000761,0.003564,0.00001,0.030877,0.015521,0.007451,0.007451
0.332392007,0.332401007,0.328022987,0.328022003,0.328651011,0.048416998,0.003793,0.000127,0.009804,0.000041,0.018114001,0.012429,0.006209,0.006209
0.507206976,0.507206976,0.503821015,0.503858984,0.504377007,0.011173,0.001107,0.012554,0.008602,0.000014,0.032111999,0.016694,0.012684,0.012684
